ListingID,Title,UserID,baseurl,Price,AboutListing,HostName,MemberDate,Lat,Long,BookInstantly,Cancellation,OverallCounter,PageCounter,PageNumber,A_AC,A_Breakfast,A_CableTV,A_CarbonMonoxDetector,A_Doorman,A_Dryer,A_TV,A_Elevator,A_Essentials,A_Events,A_FamilyFriendly,A_FireExt,A_Fireplace,A_FirstAidKit,A_Gym,A_Heat,A_HotTub,A_Intercom,A_Internet,A_Kitchen,A_Parking,A_Pets,A_Pool,A_SafetyCard,A_Shampoo,A_SmokeDetector,A_Smoking,A_Washer,A_Wheelchair,P_Cleaning,P_Deposit,P_ExtraPeople,P_Monthly,P_Weekly,R_CI,R_acc,R_clean,R_comm,R_loc,R_val,RespRate,RespTime,S_Accomodates,S_Bathrooms,S_BedType,S_Bedrooms,S_CheckIn,S_Checkout,S_NumBeds,S_PropType,ShortDesc
7072662,1Br with Queen in Alamo Sq,4186016,https://www.airbnb.com/s/San-Francisco--CA?page=29,132,,Nathan,Not Found,37.77519905356973,-122.43765378668931,No,Flexible,493,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,0,3:00 PM,12:00 PM (noon),1,Apartment,"
        Entire home/apt
         · "
4615244,Cozy 2 bd/1 ba Outer Mission Flat,16277562,https://www.airbnb.com/s/San-Francisco--CA?page=29,143,,Clyde,Not Found,37.70695207025751,-122.46078168025245,No,Moderate,522,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,$200,No Charge,Not Found,$900,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,3:00 PM,11:00 AM,2,Apartment,"
        Entire home/apt
         · "
2739803,Nature in the City,13618144,https://www.airbnb.com/s/San-Francisco--CA?page=30,119,,Thierry,Not Found,37.734979437047535,-122.44629111072551,No,Flexible,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$33,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
        Entire home/apt
         · "
2250730,"Sunny room, Mission Dolores",3742410,https://www.airbnb.com/s/San-Francisco--CA?page=30,110,,Jake,Not Found,37.76798809054887,-122.4268092270089,No,Moderate,60,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
        Private room
         · "
4045632,Room with a Cable car view,20130105,https://www.airbnb.com/s/San-Francisco--CA?page=30,75,,Clark,Not Found,37.79495196193368,-122.41219797168964,No,Strict,90,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,$95,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,Apartment,"
        Private room
         · "
203621,Private Lair in Old Gambling Shack,998412,https://www.airbnb.com/s/San-Francisco--CA?page=30,101,,Brian & Katie,Not Found,37.73522574618142,-122.39437925065658,No,Strict,120,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$12,Not Found,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,5,1.5,Not Found,1,4:00 PM,11:00 AM,2,House,"
        Private room
         · "
565622,"Sunrise Retreat in San Francisco,CA",2781254,https://www.airbnb.com/s/San-Francisco--CA?page=30,180,,Tatiana,Not Found,37.7507339508482,-122.49052198031991,No,Moderate,150,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$120,$150,$25 / night after 2 guests,Not Found,$950,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,3:00 PM,12:00 PM (noon),2,House,"
        Entire home/apt
         · "
5852204,Charming Golden Gate Height Room,30387746,https://www.airbnb.com/s/San-Francisco--CA?page=30,108,,Johnny & Anne,Not Found,37.753270640146255,-122.46858418848687,No,Strict,180,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,$200,Not Found,Not Found,$702,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,11:00 AM,1,House,"
        Private room
         · "
5769693,BEAUTIFUL ROOM IN NOE VALEY,9081746,https://www.airbnb.com/s/San-Francisco--CA?page=30,300,,Donald,Not Found,37.75174679654306,-122.4207749878509,No,Flexible,210,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
        
         · 1 review
      "
5465462,Super Bowl 50 in San Francisco,7608592,https://www.airbnb.com/s/San-Francisco--CA?page=30,1000,,Rj,Not Found,37.792332824927946,-122.40969178151767,No,Strict,240,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$300,Not Found,No Charge,Not Found,$7000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Not Found,1,4:00 PM,11:00 AM,2,Apartment,"
        Entire home/apt
        
        
      "
6299485,"Bright, fun loft townhouse in SOMA",14409563,https://www.airbnb.com/s/San-Francisco--CA?page=30,250,,Marmee,Not Found,37.77576707115861,-122.40866614979609,No,Flexible,270,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$90,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,Not Found,Not Found,2,Townhouse,"
        Entire home/apt
         · "
1992217,Sweeping Views and Dolores Park Pad,10271221,https://www.airbnb.com/s/San-Francisco--CA?page=30,174,,Peter,Not Found,37.75651413823131,-122.42751578004618,No,Flexible,300,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$1200,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,House,"
        Private room
         · "
680288,Cozy Mission Garden Cottage ,3463569,https://www.airbnb.com/s/San-Francisco--CA?page=30,130,,Ken,Not Found,37.751920245586064,-122.4136513327164,No,Moderate,330,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$150,No Charge,Not Found,$870,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Not Found,1,3:00 PM,11:00 AM,2,House,"
        Entire home/apt
         · "
13422,Sunny Flat with Panoramic City View,7705,https://www.airbnb.com/s/San-Francisco--CA?page=30,185,,Toli,Not Found,37.74683249614384,-122.41977595670855,No,Moderate,360,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,$100,Not Found,Not Found,$1350,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Real Bed,2,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
6427524,Apt in a victorian home lush garden,96655,https://www.airbnb.com/s/San-Francisco--CA?page=30,199,,Maryam,Not Found,37.75247600193208,-122.44206385423952,No,Flexible,390,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,Not Found,Not Found,Not Found,$821,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,1:00 PM,1,House,"
        Entire home/apt
         · "
8118668,Oasis in the Mission,7319076,https://www.airbnb.com/s/San-Francisco--CA?page=30,150,,Damon,Not Found,37.76809423778535,-122.42866106656913,No,Flexible,420,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
        
        
      "
4199529,Lovely SF Cottage Apt!,2792001,https://www.airbnb.com/s/San-Francisco--CA?page=30,139,,Valerie,Not Found,37.7743879215147,-122.46623135752526,No,Strict,450,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$99,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,2:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
7086037,Spacious 1x1 Right By Market St,27703763,https://www.airbnb.com/s/San-Francisco--CA?page=30,200,,Vivian,Not Found,37.77661404202097,-122.41551224859258,No,Flexible,480,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$984,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Entire home/apt
        
        
      "
778520,Incredible place in hippest SF hood,529581,https://www.airbnb.com/s/San-Francisco--CA?page=30,114,,Sophie-Charlotte,Not Found,37.7725212445879,-122.42163797176127,No,Strict,510,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$24,$300,$50 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,6:00 PM,4:00 PM,1,Loft,"
        Private room
         · "
4933787,Private queen bedroom in Sunset,25419840,https://www.airbnb.com/s/San-Francisco--CA?page=30,89,,Tali,Not Found,37.75553113767159,-122.48307347295807,No,Moderate,540,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,Not Found,$10 / night after the first guest,Not Found,$650,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,House,"
        Private room
         · "
1759087,MODERN SUITE WITH PRIVATE ENTRANCE,9248549,https://www.airbnb.com/s/San-Francisco--CA?page=31,210,,Gerardo,Not Found,37.764920782500724,-122.39722408170955,No,Moderate,31,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,$100,$65 / night after the first guest,Not Found,$1250,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,5:00 PM,12:00 PM (noon),1,House,"
        Entire home/apt
         · "
2479366,NEW/MODERN 1-Bedroom+Parking Avail,4139123,https://www.airbnb.com/s/San-Francisco--CA?page=31,168,,Jen,Not Found,37.762127215628695,-122.44006607741485,No,Strict,62,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$70,$200,$15 / night after 2 guests,Not Found,$1100,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,1,3:00 PM,11:00 AM,2,Apartment,"
        Entire home/apt
         · "
5318758,Private Room Mid-Market Great Price,27550471,https://www.airbnb.com/s/San-Francisco--CA?page=31,88,,Michael,Not Found,37.77324331187654,-122.42219580465115,No,Flexible,93,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20,$95,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
        Private room
         · "
3718865,Lovely Garden Apt with Free Parking,2348306,https://www.airbnb.com/s/San-Francisco--CA?page=31,109,,Katie,Not Found,37.71953972349506,-122.42683928993574,No,Moderate,124,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,House,"
        Entire home/apt
         · "
8017936,Funky Victorian in the Mission,26825822,https://www.airbnb.com/s/San-Francisco--CA?page=31,119,,Justine And Sam,Not Found,37.750218951276196,-122.41182694877239,No,Strict,155,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,Not Found,$10 / night after 2 guests,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
        Private room
        
        
      "
2532971,Mission Private Room. Prime loc.,12973187,https://www.airbnb.com/s/San-Francisco--CA?page=31,125,,Blake,Not Found,37.753383531199034,-122.41472183023144,No,Flexible,186,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
         · "
1830541,Golden Gate Park Retreat,9574679,https://www.airbnb.com/s/San-Francisco--CA?page=31,130,,Leticia,Not Found,37.778448135318946,-122.46892727447046,No,Moderate,217,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35,$100,Not Found,Not Found,$900,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,11:00 AM,1,House,"
        Private room
         · "
931734,Lovely 1 BR Garden Apt - Noe Valley,5019788,https://www.airbnb.com/s/San-Francisco--CA?page=31,150,,Adam,Not Found,37.74946443452043,-122.43799185534152,No,Moderate,248,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,No Charge,Not Found,$1050,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
        Entire home/apt
         · "
2498316,Best location for a tourist in SF!,5213461,https://www.airbnb.com/s/San-Francisco--CA?page=31,170,,Sean,Not Found,37.79652570350576,-122.40439920627773,No,Strict,279,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,0,2:00 PM,11:00 AM,2,Apartment,"
        Entire home/apt
         · "
7874331,Fisherman's Wharf/ North Beach Loft,12577791,https://www.airbnb.com/s/San-Francisco--CA?page=31,210,,Joseph,Not Found,37.804866619693634,-122.41389685716757,No,Flexible,310,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$100,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Real Bed,1,Not Found,Not Found,1,Loft,"
        Entire home/apt
        
        
      "
1137038,1BR Private Beach Sanctuary in SF,117610,https://www.airbnb.com/s/San-Francisco--CA?page=31,130,,Angeline,Not Found,37.753535899110204,-122.51314702319654,No,Flexible,341,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$70,$125,$10 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
        Entire home/apt
         · "
1483853,Super Hotel/Timeshare Union Sq.,6346492,https://www.airbnb.com/s/San-Francisco--CA?page=31,179,No Description Found,Not Found,Not Found,37.788390848045054,-122.40937138430118,No,Not Found,372,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,"
        Entire home/apt
         · "
7030125,Cozy San Francisco Studio,10239869,https://www.airbnb.com/s/San-Francisco--CA?page=31,90,,Kaveh,Not Found,37.7789345431042,-122.40879610836325,No,Flexible,403,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Condominium,"
        Entire home/apt
        
        
      "
3946571,Historic Mission District Victorian,20452861,https://www.airbnb.com/s/San-Francisco--CA?page=31,115,,Dr. Elizabeth,Not Found,37.75819708077413,-122.41982996084533,No,Moderate,434,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$45,$500,$20 / night after the first guest,Not Found,$850,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1.5,Real Bed,1,3:00 PM,12:00 PM (noon),1,House,"
        Private room
         · "
67818,Potrero Hill Quiet Retreat,335037,https://www.airbnb.com/s/San-Francisco--CA?page=31,145,,Jon,Not Found,37.761282909041,-122.39345095501085,No,Moderate,465,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after the first guest,Not Found,$870,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
        Private room
         · "
6423158,Mediterranean style private studio,33511564,https://www.airbnb.com/s/San-Francisco--CA?page=31,139,,Alice,Not Found,37.73020646580363,-122.46351699998624,No,Moderate,496,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$70,$200,$15 / night after 2 guests,Not Found,$973,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,0,3:00 PM,11:00 AM,2,House,"
        Entire home/apt
         · "
189974,"Comfy Bedroom in Nob Hill, SF",911019,https://www.airbnb.com/s/San-Francisco--CA?page=31,69,,Shane,Not Found,37.79489681296056,-122.41132808959001,No,Moderate,527,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$100,$40 / night after the first guest,Not Found,$886,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,2,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
         · "
6054929,Cozy Cole Valley Studio Apartment,1360058,https://www.airbnb.com/s/San-Francisco--CA?page=31,165,,Tan,Not Found,37.76640687412596,-122.4526808872511,No,Moderate,558,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,Not Found,No Charge,Not Found,$1000,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,2:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
4984759,Beautiful Noe Valley cottage,25696164,https://www.airbnb.com/s/San-Francisco--CA?page=32,169,,Lisa,Not Found,37.74544388026024,-122.42626864428517,No,Flexible,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,Not Found,No Charge,Not Found,$1299,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,11:00 AM,1,Apartment,"
        Entire home/apt
         · "
7825627,Private Room in Lower Haight,10279250,https://www.airbnb.com/s/San-Francisco--CA?page=32,80,,Matthew,Not Found,37.770574805150545,-122.43233362991047,No,Moderate,64,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,$20 / night after the first guest,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,2,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Private room
        
         · 1 review
      "
449534,Spencer House -The Queen Anne Room,1877737,https://www.airbnb.com/s/San-Francisco--CA?page=32,185,,Cami And Carol,Not Found,37.76999273459992,-122.43940109636566,No,Moderate,96,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$350,Not Found,Not Found,$1185,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,House,"
        Private room
         · "
3578499,Bernal Heights Luxury Garden Suite,10453773,https://www.airbnb.com/s/San-Francisco--CA?page=32,149,,Kunal,Not Found,37.73839678733628,-122.41498818385075,No,Moderate,128,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$300,Not Found,Not Found,$1250,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,House,"
        Entire home/apt
         · "
849858,Spacious Room w/Private Bath,4436937,https://www.airbnb.com/s/San-Francisco--CA?page=32,99,,Marie & Nsomeka,Not Found,37.73723176896854,-122.4159307021705,No,Strict,160,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,House,"
        Private room
         · "
189068,Bernal Heights Live Like a Local,684131,https://www.airbnb.com/s/San-Francisco--CA?page=32,90,,Mary,Not Found,37.7385639177761,-122.41687108462861,No,Moderate,192,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35,$300,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,House,"
        Private room
         · "
4093967,Beautiful San Francisco Oasis,21235826,https://www.airbnb.com/s/San-Francisco--CA?page=32,119,,Scotty,Not Found,37.743760830286334,-122.40897432569672,No,Moderate,224,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,$250,$35 / night after 2 guests,Not Found,$820,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,2,Not Found,1,2:00 PM,11:00 AM,2,House,"
        Private room
         · "
1520938,Charming Sunny Apartment in NOPA,7761707,https://www.airbnb.com/s/San-Francisco--CA?page=32,210,,Jonathan & Jeannette,Not Found,37.78258633558746,-122.4441398271663,No,Moderate,256,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$80,$1500,No Charge,Not Found,$1400,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,3:00 PM,11:00 AM,2,Apartment,"
        Entire home/apt
         · "
1932019,Private garden guest duplex ,10001067,https://www.airbnb.com/s/San-Francisco--CA?page=32,95,,Martha,Not Found,37.755616007613575,-122.46805323292031,No,Moderate,288,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,$150,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Not Found,"
        Private room
         · "
5670032,(B4) Bottom Bunk in Startup House,5324881,https://www.airbnb.com/s/San-Francisco--CA?page=32,49,,StartupHaus,Not Found,37.77724886006058,-122.40794136217306,No,Flexible,320,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,Not Found,Not Found,$299,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,2,Real Bed,1,Not Found,Not Found,1,Apartment,"
        Shared room
         · "
1640307,Green Room/Heart of the Mission,2506276,https://www.airbnb.com/s/San-Francisco--CA?page=32,114,,Betty,Not Found,37.76270324419225,-122.425927887269,No,Flexible,352,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,Not Found,Not Found,$678,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,3:00 PM,11:00 AM,1,Apartment,"
        Private room
         · "
733191,Chateau du Noe-Edwardian Flat ,527625,https://www.airbnb.com/s/San-Francisco--CA?page=32,250,,Toni,Not Found,37.75187559195566,-122.43287330560825,No,Strict,384,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,4:00 PM,12:00 PM (noon),2,House,"
        Entire home/apt
         · "
6902293,"Sunny 1 BR, Heart of Russian Hill",11794642,https://www.airbnb.com/s/San-Francisco--CA?page=32,175,,Elizabeth,Not Found,37.79786724577548,-122.42105259840586,No,Moderate,416,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$65,$500,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
        Entire home/apt
         · "
4815643,Welcome to San Francisco!,10556179,https://www.airbnb.com/s/San-Francisco--CA?page=32,140,,Heidi,Not Found,37.7692639484244,-122.42400154084987,No,Strict,448,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Not Found,0,Not Found,Not Found,2,Apartment,"
        Entire home/apt
         · "
